loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_kepmag
9105,7377200,K07836.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,471.65421,5.4690000e-03,-5.47E-03,421.64532,6.890000e-03,-6.89E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.681
9106,7386391,K07837.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,48.507991,1.1390000e-03,-1.14E-03,148.3182,2.000000e-02,-2.00E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.365
9107,7431709,K07838.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,0.572513875,7.2710000e-06,-7.27E-06,131.776,1.200000e-02,-1.20E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.078
9108,7448023,K07839.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,0.566816802,4.5450000e-06,-4.55E-06,131.77983,4.640000e-03,-4.64E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.678
9109,7470491,K07840.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.902222843,,,131.7156501,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.547
9110,7538434,K07841.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,371.1495,1.8880000e-02,-1.89E-02,415.4245,3.410000e-02,-3.41E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.342
9111,7601665,K07842.01,,CANDIDATE,CANDIDATE,,0,0,0,0,3.11141514,4.9700000e-05,-4.97E-05,132.4992,1.290000e-02,-1.29E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.396
9112,7613620,K07843.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.619023176,4.7830000e-06,-4.78E-06,131.92817,6.170000e-03,-6.17E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.775
9113,7618364,K07844.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,1.302061421,2.5740000e-06,-2.57E-06,132.56436,1.600000e-03,-1.60E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.095
9114,7664272,K07845.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,341.01495,2.2910000e-02,-2.29E-02,448.7233,4.830000e-02,-4.83E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.122
9115,7671950,K07846.01,,CANDIDATE,CANDIDATE,,0,0,0,0,10.5994606,2.2780000e-04,-2.28E-04,134.8329,2.020000e-02,-2.02E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.284
9116,7747103,K07847.01,,CANDIDATE,CANDIDATE,,0,0,0,0,399.37587,6.8800000e-02,-6.88E-02,300.0792,9.300000e-02,-9.30E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.281
9117,7757698,K07848.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,369.181947,6.7110000e-03,-6.71E-03,399.5169,1.540000e-02,-1.54E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.433
9118,7778664,K07849.01,,CANDIDATE,CANDIDATE,,0,0,0,0,5.0263815,1.5050000e-04,-1.51E-04,135.5595,2.290000e-02,-2.29E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.877
9119,7834712,K07850.01,,CANDIDATE,CANDIDATE,,0,0,0,0,66.119119,1.0400000e-03,-1.04E-03,145.2356,1.440000e-02,-1.44E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.978
9120,7841368,K07851.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,25.3710555,5.7060000e-04,-5.71E-04,141.8015,1.700000e-02,-1.70E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.78
9121,7879648,K07852.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,1.020713389,4.4670000e-06,-4.47E-06,132.20309,3.010000e-03,-3.01E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.186
9122,7882360,K07853.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,364.14397,1.8740000e-02,-1.87E-02,376.4124,3.320000e-02,-3.32E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.508
9123,7885494,K07854.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,1.72929014,3.8210000e-05,-3.82E-05,132.5562,1.780000e-02,-1.78E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.659
9124,7891264,K07855.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,25.166806,5.0970000e-03,-5.10E-03,150.271,1.570000e-02,-1.57E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.743
9125,7897936,K07856.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,363.17077,2.7100000e-02,-2.71E-02,401.1646,3.780000e-02,-3.78E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.603
9126,7919516,K07857.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.575445783,,,132.0648853,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.022
9127,7919867,K07858.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.60375114,1.0790000e-05,-1.08E-05,132.16816,6.160000e-03,-6.16E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.261
9128,7954278,K07859.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.306702491,7.1900000e-07,-7.19E-07,131.51216,2.070000e-03,-2.07E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.229
9129,7967517,K07860.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.579516759,3.6290000e-06,-3.63E-06,132.00256,4.900000e-03,-4.90E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.559
9130,8042747,K07861.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,469.52303,9.5310000e-03,-9.53E-03,381.4073,1.460000e-02,-1.46E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.091
9131,8042835,K07862.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,2.38793696,3.5570000e-05,-3.56E-05,133.22902,8.500000e-03,-8.50E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.394
9132,8107150,K07863.01,,CANDIDATE,CANDIDATE,,0,0,0,0,5.2449156,1.3320000e-04,-1.33E-04,136.0365,2.120000e-02,-2.12E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.695
9133,8109692,K07864.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,117.934158,4.9530000e-03,-4.95E-03,197.8657,3.880000e-02,-3.88E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.232
9134,8110757,K07865.01,,CANDIDATE,CANDIDATE,,0,1,0,0,0.518060209,3.7470000e-06,-3.75E-06,131.9425,1.000000e-02,-1.00E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.463
9135,8110758,K07866.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.518071538,3.0440000e-06,-3.04E-06,131.92715,4.870000e-03,-4.87E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.013
9136,8112324,K07867.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.575925434,1.1800000e-07,-1.18E-07,131.92458,1.730000e-04,-1.73E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.563
9137,8126531,K07868.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,513.42784,1.7990000e-02,-1.80E-02,174.3904,2.040000e-02,-2.04E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.175
9138,8179286,K07869.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,11.4132144,1.3380000e-04,-1.34E-04,140.11988,8.260000e-03,-8.26E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.746
9139,8182107,K07870.01,,CANDIDATE,CANDIDATE,,0,0,0,0,92.552007,1.3100000e-03,-1.31E-03,221.5872,1.030000e-02,-1.03E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.452
9140,8197767,K07871.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,1.247121237,5.2890000e-06,-5.29E-06,132.39461,1.960000e-03,-1.96E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.704
9141,8210370,K07872.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,153.725848,1.7310000e-03,-1.73E-03,284.07258,8.000000e-03,-8.00E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,11.167
9142,8222395,K07873.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.93188768,1.0350000e-05,-1.04E-05,133.1676,4.780000e-03,-4.78E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.5
9143,8231299,K07874.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.562273947,1.6390000e-06,-1.64E-06,131.52433,3.040000e-03,-3.04E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.042
9144,8242769,K07875.01,,CANDIDATE,CANDIDATE,,0,0,0,0,21.9711574,6.0410000e-04,-6.04E-04,137.6914,2.140000e-02,-2.14E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.57
9145,8245108,K07876.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.579108481,8.4100000e-06,-8.41E-06,131.7753,1.360000e-02,-1.36E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.815
9146,8260269,K07877.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,6.70995253,5.5090000e-05,-5.51E-05,134.02352,6.300000e-03,-6.30E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.872
9147,8263187,K07878.01,,CANDIDATE,CANDIDATE,,0,0,0,0,36.566324,1.1420000e-03,-1.14E-03,141.4473,3.130000e-02,-3.13E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,17.195
9148,8297017,K07879.01,,CANDIDATE,CANDIDATE,,0,0,0,0,128.208643,1.9800000e-03,-1.98E-03,230.1943,1.080000e-02,-1.08E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,11.036
9149,8308516,K07880.01,,CANDIDATE,CANDIDATE,,0,0,0,0,623.70774,1.1570000e-02,-1.16E-02,303.3588,1.250000e-02,-1.25E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.379
9150,8345473,K07881.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,2.2502073,1.6330000e-04,-1.63E-04,133.6127,8.080000e-03,-8.08E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,11.946
9151,8364232,K07882.01,,CANDIDATE,CANDIDATE,,0,0,0,0,65.415183,1.2680000e-03,-1.27E-03,140.2325,1.640000e-02,-1.64E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.559
9152,8374394,K07883.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,185.103836,4.7910000e-03,-4.79E-03,296.7426,1.330000e-02,-1.33E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.623
9153,8391983,K07884.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.70965042,3.5450000e-05,-3.55E-05,131.97695,5.670000e-03,-5.67E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.444
9154,8429014,K07885.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,9.72869627,9.1360000e-05,-9.14E-05,140.71571,8.360000e-03,-8.36E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.542
9155,8440062,K07886.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,366.71923,2.0950000e-02,-2.10E-02,185.6459,3.550000e-02,-3.55E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.302
9156,8460634,K07887.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,6.35216475,9.1350000e-05,-9.14E-05,134.1982,1.160000e-02,-1.16E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,11.673
9157,8488381,K07888.01,,CANDIDATE,CANDIDATE,,0,0,0,0,4.7368156,1.4700000e-04,-1.47E-04,131.7876,2.560000e-02,-2.56E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.922
9158,8489260,K07889.01,,CANDIDATE,CANDIDATE,,0,0,0,0,130.235324,3.0300000e-03,-3.03E-03,218.2719,2.010000e-02,-2.01E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.991
9159,8508493,K07890.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,349.85525,1.3890000e-02,-1.39E-02,285.6453,2.590000e-02,-2.59E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.902
9160,8524110,K07891.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,0.79708975,1.1020000e-05,-1.10E-05,131.8481,1.170000e-02,-1.17E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.391
9161,8540376,K07892.01,Kepler-457 d,CONFIRMED,CANDIDATE,,0,0,0,0,10.692115,3.3130000e-03,-3.31E-03,141.116,4.330000e-01,-4.33E-01,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.294
9162,8545603,K07893.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,55.884827,1.0100000e-03,-1.01E-03,140.6478,1.430000e-02,-1.43E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.873
9163,8555967,K07894.01,,CANDIDATE,CANDIDATE,,0,0,0,0,347.97611,1.2680000e-02,-1.27E-02,169.433,3.050000e-02,-3.05E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.648
9164,8557246,K07895.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,246.87131,1.9330000e-02,-1.93E-02,220.3739,8.380000e-02,-8.38E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.884
9165,8560280,K07896.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,85.338393,1.5470000e-03,-1.55E-03,215.564,1.100000e-02,-1.10E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.881
9166,8560927,K07897.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,31.9714488,9.3580000e-04,-9.36E-04,133.8889,3.610000e-02,-3.61E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.04
9167,8565912,K07898.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.012174295,2.8640000e-06,-2.86E-06,131.90835,3.960000e-03,-3.96E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.712
9168,8587439,K07899.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,8.39140024,5.8620000e-05,-5.86E-05,139.02864,5.490000e-03,-5.49E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.13
9169,8590776,K07900.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,33.8938177,6.1900000e-04,-6.19E-04,135.3496,1.610000e-02,-1.61E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.517
9170,8639155,K07902.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.603351522,1.2810000e-06,-1.28E-06,131.98902,1.780000e-03,-1.78E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.959
9171,8677057,K07903.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.694611128,3.7410000e-06,-3.74E-06,131.93244,4.140000e-03,-4.14E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.7
9172,8686761,K07904.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,374.939991,,,137.9851608,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.917
9173,8702537,K07905.01,,CANDIDATE,CANDIDATE,,0,0,0,0,7.4751841,2.2730000e-04,-2.27E-04,137.1908,2.980000e-02,-2.98E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.075
9174,8703491,K07906.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.616343903,3.4900000e-07,-3.49E-07,132.086508,4.600000e-04,-4.60E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.19
9175,8703506,K07907.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,352.710091,7.7400000e-03,-7.74E-03,251.1931,1.510000e-02,-1.51E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.672
9176,8712863,K07908.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.532493086,2.6010000e-06,-2.60E-06,131.90244,3.810000e-03,-3.81E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,11.238
9177,8749844,K07909.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,361.51099,1.0220000e-02,-1.02E-02,249.7333,1.580000e-02,-1.58E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.973
9178,8750503,K07910.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,11.9283194,3.2030000e-04,-3.20E-04,142.127,2.300000e-02,-2.30E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.577
9179,8757213,K07911.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,328.0485,4.5630000e-02,-4.56E-02,301.5126,9.240000e-02,-9.24E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.619
9180,8761550,K07912.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,224.591055,3.4900000e-03,-3.49E-03,208.7904,1.590000e-02,-1.59E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.238
9181,8873450,K07913.01,Kepler-1975 b,CONFIRMED,CANDIDATE,,0,0,0,0,24.2783801,3.5880000e-04,-3.59E-04,154.51325,9.720000e-03,-9.72E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.164
9182,8880003,K07914.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,1.72128752,2.7800000e-05,-2.78E-05,132.5489,1.660000e-02,-1.66E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.178
9183,8880317,K07915.01,,CANDIDATE,CANDIDATE,,0,0,0,0,382.5891,1.0960000e-01,-1.10E-01,372.8314,8.880000e-02,-8.88E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.678
9184,8953296,K07916.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.784294574,5.1000000e-08,-5.10E-08,132.2265109,5.470000e-05,-5.47E-05,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.901
9185,8962007,K07917.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.41435861,1.4400000e-05,-1.44E-05,132.69838,8.460000e-03,-8.46E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.842
9186,9021047,K07919.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,31.97280045,9.0390000e-05,-9.04E-05,261.76713,2.240000e-03,-2.24E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.248
9187,9043947,K07920.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.04347858,1.0710000e-05,-1.07E-05,131.8424,9.130000e-03,-9.13E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.292
9188,9079587,K07921.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,364.33929,1.4510000e-02,-1.45E-02,183.3173,3.330000e-02,-3.33E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.616
9189,9079915,K07922.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.812678859,4.1410000e-06,-4.14E-06,132.20817,4.130000e-03,-4.13E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.513
9190,9084569,K07923.01,,CANDIDATE,CANDIDATE,,0,0,0,0,395.13138,2.0170000e-02,-2.02E-02,162.7395,3.310000e-02,-3.31E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.642
9191,9087580,K07924.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.770658979,5.2930000e-06,-5.29E-06,131.83206,5.840000e-03,-5.84E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.132
9192,9099607,K07925.01,,CANDIDATE,CANDIDATE,,0,0,0,0,4.6318914,1.1520000e-04,-1.15E-04,133.7073,2.220000e-02,-2.22E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.272
9193,9101271,K07926.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,29.3657204,2.2330000e-04,-2.23E-04,135.07289,6.260000e-03,-6.26E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.053
9194,9118340,K07927.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,1.035329922,6.6700000e-07,-6.67E-07,132.3319,5.970000e-04,-5.97E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.632
9195,9142714,K07928.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.12625975,,,132.296346,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.375
9196,9159198,K07929.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,3.04463691,7.9010000e-05,-7.90E-05,132.4477,2.130000e-02,-2.13E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.886
9197,9210820,K07930.01,,CANDIDATE,CANDIDATE,,0,0,0,0,377.67241,1.9470000e-02,-1.95E-02,221.098,3.740000e-02,-3.74E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.18
9198,9227215,K07931.01,,CANDIDATE,CANDIDATE,,0,0,0,0,242.0367,1.6220000e-02,-1.62E-02,181.746,5.460000e-02,-5.46E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.055
9199,9278575,K07932.01,,CANDIDATE,CANDIDATE,,0,0,0,0,502.25648,4.1970000e-02,-4.20E-02,162.5842,7.600000e-02,-7.60E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.339
9200,9347066,K07933.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,20.004714,1.4670000e-03,-1.47E-03,139.0639,1.650000e-02,-1.65E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.437
9201,9390228,K07934.01,,CANDIDATE,CANDIDATE,,0,0,0,0,22.6432436,1.2860000e-04,-1.29E-04,153.44607,3.940000e-03,-3.94E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.581
9202,9392016,K07935.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,350.65158,1.2980000e-02,-1.30E-02,208.7904,2.410000e-02,-2.41E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.375
9203,9429631,K07937.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,4.18587282,4.1670000e-05,-4.17E-05,132.41733,9.750000e-03,-9.75E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.525
9204,9469494,K07938.01,,CANDIDATE,CANDIDATE,,0,0,0,0,275.5603,1.7900000e-02,-1.79E-02,237.0977,4.090000e-02,-4.09E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,11.663
9205,9518558,K07939.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,2.178142613,6.4720000e-06,-6.47E-06,132.03328,2.200000e-03,-2.20E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.652
9206,9521317,K07940.01,,CANDIDATE,CANDIDATE,,0,0,0,0,188.881049,1.1560000e-03,-1.16E-03,280.06822,3.280000e-03,-3.28E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.85
9207,9529148,K07942.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,25.3428696,2.4420000e-04,-2.44E-04,132.6844,9.370000e-03,-9.37E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15
9208,9531850,K07943.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.66234265,5.0970000e-06,-5.10E-06,131.714,8.120000e-03,-8.12E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,17.332
9209,9541094,K07944.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.536654028,2.7640000e-06,-2.76E-06,131.70663,4.930000e-03,-4.93E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.805
9210,9579753,K07945.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.08908149,1.4200000e-05,-1.42E-05,132.0192,1.400000e-02,-1.40E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.597
9211,9588880,K07946.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,77.97621155,,,175.35495,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.703
9212,9592831,K07947.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.609668222,9.1700000e-06,-9.17E-06,131.934,1.660000e-02,-1.66E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,16.678
9213,9602658,K07948.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,3.55650403,6.8380000e-05,-6.84E-05,133.5416,1.390000e-02,-1.39E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.802
9214,9604563,K07949.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.001916708,6.4030000e-06,-6.40E-06,132.47033,5.210000e-03,-5.21E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.985
9215,9639021,K07950.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,2.21568076,2.9320000e-05,-2.93E-05,132.26619,9.730000e-03,-9.73E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.805
9216,9640649,K07951.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.862329309,4.1070000e-06,-4.11E-06,132.16214,3.960000e-03,-3.96E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.769
9217,9643210,K07952.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,3.850304552,,,132.1063696,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.61
9218,9650579,K07953.01,,CANDIDATE,CANDIDATE,,0,0,0,0,432.96905,4.6340000e-02,-4.63E-02,186.7367,6.310000e-02,-6.31E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.942
9219,9650762,K07954.01,,CANDIDATE,CANDIDATE,,0,0,0,0,372.15035,2.7520000e-02,-2.75E-02,453.6928,5.630000e-02,-5.63E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.138
